title,url,price_raw,price_value,price_currency,location_text,posted_date_raw,posted_date,time_raw,card_id,district_id,district_name
ТОП,https://www.olx.uz/d/obyavlenie/yakka-saraeskiy-raen-ID3J8gJ.html,,,,,,,,3J8gJ,26,yakkasarai
Якка Сараеский раен,https://www.olx.uz/d/obyavlenie/yakka-saraeskiy-raen-ID3J8gJ.html,280 у.е.,280.0,у.е,,,,,3J8gJ,26,yakkasarai
,https://www.olx.uz/d/obyavlenie/zhk-uzbegim-3-h-kom-100-m-yakkasarayskiy-rayon-ID44hID.html,,,,,,,,44hID,26,yakkasarai
ЖК Узбегим 3-х ком 100 м² Яккасарайский район,https://www.olx.uz/d/obyavlenie/zhk-uzbegim-3-h-kom-100-m-yakkasarayskiy-rayon-ID44hID.html,900 у.е.,900.0,у.е,,,,,44hID,26,yakkasarai
,https://www.olx.uz/d/obyavlenie/kvartira-vozle-parka-babura-2-h-kom-3-4-zvonite-ID3aNE3.html,,,,,,,,3aNE3,26,yakkasarai
Квартира возле парка Бабура! 2-х ком/3/4! Звоните!,https://www.olx.uz/d/obyavlenie/kvartira-vozle-parka-babura-2-h-kom-3-4-zvonite-ID3aNE3.html,500 у.е. Договорная,500.0,у.е,,,,,3aNE3,26,yakkasarai
,https://www.olx.uz/d/obyavlenie/2k-kvartira-v-prestige-house-tsentr-goroda-dizaynerskiy-remont-ID4dASA.html,,,,,,,,4dASA,26,yakkasarai
"2К квартира в Prestige House | Центр города, дизайнерский ремонт",https://www.olx.uz/d/obyavlenie/2k-kvartira-v-prestige-house-tsentr-goroda-dizaynerskiy-remont-ID4dASA.html,950 у.е.,950.0,у.е,,,,,4dASA,26,yakkasarai
,https://www.olx.uz/d/obyavlenie/sdam-2-4-9-kv-yakkasarayskiy-shota-rustaveli-5-minut-do-metro-oybek-1-ID48r1e.html,,,,,,,,48r1e,26,yakkasarai
СДАМ 2\4\9 кв Яккасарайский /Шота Руставели 5 минут до метро Ойбек 1*,https://www.olx.uz/d/obyavlenie/sdam-2-4-9-kv-yakkasarayskiy-shota-rustaveli-5-minut-do-metro-oybek-1-ID48r1e.html,500 у.е.,500.0,у.е,,,,,48r1e,26,yakkasarai
,https://www.olx.uz/d/obyavlenie/sdaetsya-evro-kvartira-na-zhk-aeroport-4-5-8-120kv-ID4dARL.html,,,,,,,,4dARL,26,yakkasarai
Сдается Евро квартира на ЖК Аэропорт 4/5/8 120кв,https://www.olx.uz/d/obyavlenie/sdaetsya-evro-kvartira-na-zhk-aeroport-4-5-8-120kv-ID4dARL.html,1 500 у.е. Договорная,1500.0,у.е,,,,,4dARL,26,yakkasarai
,https://www.olx.uz/d/obyavlenie/arenda-kvartira-yakkasaray-zhk-nukus-avenue-1-8-9-ID4dd0A.html,,,,,,,,4dd0A,26,yakkasarai
Аренда квартира | Яккасарай | ЖК Nukus avenue | 1/8/9,https://www.olx.uz/d/obyavlenie/arenda-kvartira-yakkasaray-zhk-nukus-avenue-1-8-9-ID4dd0A.html,700 у.е.,700.0,у.е,,,,,4dd0A,26,yakkasarai
,https://www.olx.uz/d/obyavlenie/sdaetsya-kvartira-v-yakkasarayskom-rayone-zhk-kislorod-ID3375z.html,,,,,,,,3375z,26,yakkasarai
Сдается квартира в Яккасарайском районе Жк Кислород!,https://www.olx.uz/d/obyavlenie/sdaetsya-kvartira-v-yakkasarayskom-rayone-zhk-kislorod-ID3375z.html,1 000 у.е.,1000.0,у.е,,,,,3375z,26,yakkasarai
,https://www.olx.uz/d/obyavlenie/sdaetsya-kvartira-na-yakkasarayskom-rayone-ID3tqtX.html,,,,,,,,3tqtX,26,yakkasarai
Сдаётся квартира на Яккасарайском районе‼️,https://www.olx.uz/d/obyavlenie/sdaetsya-kvartira-na-yakkasarayskom-rayone-ID3tqtX.html,700 у.е.,700.0,у.е,,,,,3tqtX,26,yakkasarai
,https://www.olx.uz/d/obyavlenie/sdaetsya-v-pervye-kvartira-na-m-kosmonavtov-ID2CQS9.html,,,,,,,,2CQS9,26,yakkasarai
Сдается в Первые квартира на М.Космонавтов,https://www.olx.uz/d/obyavlenie/sdaetsya-v-pervye-kvartira-na-m-kosmonavtov-ID2CQS9.html,650 у.е.,650.0,у.е,,,,,2CQS9,26,yakkasarai
,https://www.olx.uz/d/obyavlenie/sdaetsya-kvartira-na-ul-shota-rustaveli-ID3uqbm.html,,,,,,,,3uqbm,26,yakkasarai
Сдаётся квартира на ул. Шота Руставели‼️,https://www.olx.uz/d/obyavlenie/sdaetsya-kvartira-na-ul-shota-rustaveli-ID3uqbm.html,700 у.е.,700.0,у.е,,,,,3uqbm,26,yakkasarai
ТОП,https://www.olx.uz/d/obyavlenie/sdam-v-arenda-1000-3-kom-ID4b7OJ.html,,,,,,,,4b7OJ,26,yakkasarai
Сдам в Аренда 1000 3 ком,https://www.olx.uz/d/obyavlenie/sdam-v-arenda-1000-3-kom-ID4b7OJ.html,1 000 у.е. Договорная,1000.0,у.е,,,,,4b7OJ,26,yakkasarai
ТОП,https://www.olx.uz/d/obyavlenie/svoya-1v2-4-4-ul-salomatina-ID4bNBL.html,,,,,,,,4bNBL,26,yakkasarai
"СВОЯ 1в2/4/4, ул. Саломатина",https://www.olx.uz/d/obyavlenie/svoya-1v2-4-4-ul-salomatina-ID4bNBL.html,350 у.е.,350.0,у.е,,,,,4bNBL,26,yakkasarai
ТОП,https://www.olx.uz/d/obyavlenie/sdam-novuyu-2k-v-zhk-mirabad-avenue-sobstvennik-gotova-k-zaseleniyu-ID4cYyt.html,,,,,,,,4cYyt,26,yakkasarai
Сдам новую 2к в ЖК Mirabad Avenue. Собственник. Готова к заселению,https://www.olx.uz/d/obyavlenie/sdam-novuyu-2k-v-zhk-mirabad-avenue-sobstvennik-gotova-k-zaseleniyu-ID4cYyt.html,1 600 у.е. Договорная,1600.0,у.е,,,,,4cYyt,26,yakkasarai
,https://www.olx.uz/d/obyavlenie/sdaetsya-kvartira-v-tsentre-ID3fMZQ.html,,,,,,,,3fMZQ,26,yakkasarai
сдается квартира в центре,https://www.olx.uz/d/obyavlenie/sdaetsya-kvartira-v-tsentre-ID3fMZQ.html,1 200 у.е. Договорная,1200.0,у.е,,,,,3fMZQ,26,yakkasarai
,https://www.olx.uz/d/obyavlenie/arenda-kvartiry-2-komnatnyy-zhk-u-tower-druzhba-narodov-ID4dAP9.html,,,,,,,,4dAP9,26,yakkasarai
"Аренда квартиры 2 комнатный ""ЖК U Tower"" Дружба народов",https://www.olx.uz/d/obyavlenie/arenda-kvartiry-2-komnatnyy-zhk-u-tower-druzhba-narodov-ID4dAP9.html,1 100 у.е.,1100.0,у.е,,,,,4dAP9,26,yakkasarai
,https://www.olx.uz/d/obyavlenie/drim-haus-3-5-9-yakkasaroy-h-udachlivaya-novastroyka-novaya-kv-ID2Y5gW.html,,,,,,,,2Y5gW,26,yakkasarai
