title,url,price_raw,price_value,price_currency,location_text,posted_date_raw,posted_date,time_raw,card_id,district_id,district_name
,https://www.olx.uz/d/obyavlenie/cdaetsya-upakovannaya-kvartira-2-3-9-na-ts-1-ryadom-s-eko-park-ID4ef8j.html,,,,,,,,4ef8j,12,mirzo-ulugbek
Cдаётся упакованная квартира 2/3/9 на Ц-1 (рядом с ЭКО парк),https://www.olx.uz/d/obyavlenie/cdaetsya-upakovannaya-kvartira-2-3-9-na-ts-1-ryadom-s-eko-park-ID4ef8j.html,800 у.е.,800.0,у.е,,,,,4ef8j,12,mirzo-ulugbek
,https://www.olx.uz/d/obyavlenie/sdam-3-h-kom-kvartiru-na-dolgiy-srok-v-zhk-oq-saroy-na-parkentskom-ID3XaFQ.html,,,,,,,,3XaFQ,12,mirzo-ulugbek
"Сдам 3-х ком. квартиру  на долгий срок в ЖК ""Oq Saroy"" на паркентском",https://www.olx.uz/d/obyavlenie/sdam-3-h-kom-kvartiru-na-dolgiy-srok-v-zhk-oq-saroy-na-parkentskom-ID3XaFQ.html,1 600 у.е.,1600.0,у.е,,,,,3XaFQ,12,mirzo-ulugbek
,https://www.olx.uz/d/obyavlenie/sdaetsya-kvartira-v-novostroyke-zhk-real-haus-ID3vFIZ.html,,,,,,,,3vFIZ,12,mirzo-ulugbek
Сдаётся квартира в Новостройке ЖК Реал Хаус,https://www.olx.uz/d/obyavlenie/sdaetsya-kvartira-v-novostroyke-zhk-real-haus-ID3vFIZ.html,1 000 у.е.,1000.0,у.е,,,,,3vFIZ,12,mirzo-ulugbek
,https://www.olx.uz/d/obyavlenie/parkenskiy-ofis-sovmestnaya-arenda-dostup-24-7-ID40gFx.html,,,,,,,,40gFx,12,mirzo-ulugbek
"Паркенский, офис, Совместная аренда доступ 24\7",https://www.olx.uz/d/obyavlenie/parkenskiy-ofis-sovmestnaya-arenda-dostup-24-7-ID40gFx.html,140 у.е.,140.0,у.е,,,,,40gFx,12,mirzo-ulugbek
,https://www.olx.uz/d/obyavlenie/arenda-3h-kom-110m2-zhk-akay-siti-or-r-darhan-ID4eNmc.html,,,,,,,,4eNmc,12,mirzo-ulugbek
Аренда!!  3х ком 110м2 ЖК Акай сити ор-р Дархан !,https://www.olx.uz/d/obyavlenie/arenda-3h-kom-110m2-zhk-akay-siti-or-r-darhan-ID4eNmc.html,700 у.е. Договорная,700.0,у.е,,,,,4eNmc,12,mirzo-ulugbek
,https://www.olx.uz/d/obyavlenie/arenda-kvartiry-feruza-ttz-ahmad-yugnakiy-humoyun-ID4dZHg.html,,,,,,,,4dZHg,12,mirzo-ulugbek
