title,url,price_raw,price_value,price_currency,location_text,posted_date_raw,posted_date,time_raw,card_id,district_id,district_name
Шикарная Евро 3ком/4/9 на Ц-6 Метро Минор (для Всех),https://www.olx.uz/d/obyavlenie/shikarnaya-evro-3kom-4-9-na-ts-6-metro-minor-dlya-vseh-ID4dZxM.html,800 у.е.,800.0,у.е,,,,,4dZxM,25,yunusabad
Аренда Квартира Юнусабат о-р 14 квартал Хонсарой 2/12/16,https://www.olx.uz/d/obyavlenie/arenda-kvartira-yunusabat-o-r-14-kvartal-honsaroy-2-12-16-ID4bx9Y.html,700 у.е. Договорная,700.0,у.е,,,,,4bx9Y,25,yunusabad
На долгосрочную аренду 3.4.9 не торец,https://www.olx.uz/d/obyavlenie/na-dolgosrochnuyu-arendu-3-4-9-ne-torets-ID45YlJ.html,800 у.е. Договорная,800.0,у.е,,,,,45YlJ,25,yunusabad
"Аренда квартиры 2-комнатная, Ю.Абад,  Метро Минор",https://www.olx.uz/d/obyavlenie/arenda-kvartiry-2-komnatnaya-yu-abad-metro-minor-ID4dYlz.html,900 у.е. Договорная,900.0,у.е,,,,,4dYlz,25,yunusabad
"2 xonali kvartira arendasi, Beshqozon, Metro Shahriston",https://www.olx.uz/d/obyavlenie/2-xonali-kvartira-arendasi-beshqozon-metro-shahriston-ID4eFVY.html,550 у.е.,550.0,у.е,,,,,4eFVY,25,yunusabad
Аренда  ! Юнусабад - 4   1-2/4/4 с обстановкой,https://www.olx.uz/d/obyavlenie/arenda-yunusabad-4-1-2-4-4-s-obstanovkoy-ID3AUt5.html,350 у.е.,350.0,у.е,,,,,3AUt5,25,yunusabad
Новая квартира сдаётся в Центре Ц-4!,https://www.olx.uz/d/obyavlenie/novaya-kvartira-sdaetsya-v-tsentre-ts-4-ID4eo8F.html,800 у.е.,800.0,у.е,,,,,4eo8F,25,yunusabad
"Сдаётся Классная 2-ком Квартира в Юнусабадском рн, Ор: Мегапланет",https://www.olx.uz/d/obyavlenie/sdaetsya-klassnaya-2-kom-kvartira-v-yunusabadskom-rn-or-megaplanet-ID4bR5N.html,550 у.е. Договорная,550.0,у.е,,,,,4bR5N,25,yunusabad
Сдаётся квартира в новостройке на Бадамзаре,https://www.olx.uz/d/obyavlenie/sdaetsya-kvartira-v-novostroyke-na-badamzare-ID4dZvf.html,800 у.е.,800.0,у.е,,,,,4dZvf,25,yunusabad
Сдается уютная квартира в ЖК Kazahstan!,https://www.olx.uz/d/obyavlenie/sdaetsya-uyutnaya-kvartira-v-zhk-kazahstan-ID4eo74.html,800 у.е.,800.0,у.е,,,,,4eo74,25,yunusabad
Срочная аренда! 3-комнатная квартира в центре города Ц-4!,https://www.olx.uz/d/obyavlenie/srochnaya-arenda-3-komnatnaya-kvartira-v-tsentre-goroda-ts-4-ID4eo6a.html,800 у.е.,800.0,у.е,,,,,4eo6a,25,yunusabad
Аренда квартиры в 3 минутах от метро Минор. Новомосковска 3/5/8,https://www.olx.uz/d/obyavlenie/arenda-kvartiry-v-3-minutah-ot-metro-minor-novomoskovska-3-5-8-ID4dZsl.html,600 у.е.,600.0,у.е,,,,,4dZsl,25,yunusabad
Современная квартира в престижном ЖК Kazahstan!,https://www.olx.uz/d/obyavlenie/sovremennaya-kvartira-v-prestizhnom-zhk-kazahstan-ID4eo4I.html,800 у.е.,800.0,у.е,,,,,4eo4I,25,yunusabad
ц5 Минор метро СДАМ 3 комнат ц6 Алайский базар ц2 Киет Абдулла Кадыри,https://www.olx.uz/d/obyavlenie/ts5-minor-metro-sdam-3-komnat-ts6-alayskiy-bazar-ts2-kiet-abdulla-kadyri-ID4eN84.html,600 у.е. Договорная,600.0,у.е,,,,,4eN84,25,yunusabad
Срочно Аренда Евро квартиры Юнусабадский район,https://www.olx.uz/d/obyavlenie/srochno-arenda-evro-kvartiry-yunusabadskiy-rayon-ID4eN81.html,500 у.е. Договорная,500.0,у.е,,,,,4eN81,25,yunusabad
Toshkent yunusobod 9kv kvartira,https://www.olx.uz/d/obyavlenie/toshkent-yunusobod-9kv-kvartira-ID4eSTu.html,800 у.е. Договорная,800.0,у.е,,,,,4eSTu,25,yunusabad
Сдается 3-х комнатная квартира в ЖК YETTI CHINOR (Golden House),https://www.olx.uz/d/obyavlenie/sdaetsya-3-h-komnatnaya-kvartira-v-zhk-yetti-chinor-golden-house-ID45I5P.html,1 250 у.е.,1250.0,у.е,,,,,45I5P,25,yunusabad
Аренда срочно сдается квартира обстановкой ор-р Минор  иностранный дол,https://www.olx.uz/d/obyavlenie/arenda-srochno-sdaetsya-kvartira-obstanovkoy-or-r-minor-inostrannyy-dol-ID4eWPf.html,600 у.е.,600.0,у.е,,,,,4eWPf,25,yunusabad
Аренда Евро квартиры Юнусабадский район 13кв,https://www.olx.uz/d/obyavlenie/arenda-evro-kvartiry-yunusabadskiy-rayon-13kv-ID4eN78.html,700 у.е. Договорная,700.0,у.е,,,,,4eN78,25,yunusabad
"Аренда квартиры 3 комнатная , Юнусабад 8 квартал",https://www.olx.uz/d/obyavlenie/arenda-kvartiry-3-komnatnaya-yunusabad-8-kvartal-ID4dZp8.html,500 у.е.,500.0,у.е,,,,,4dZp8,25,yunusabad
Yunusobod metro yaqin joyda 1 xonali kvartira bor,https://www.olx.uz/d/obyavlenie/yunusobod-metro-yaqin-joyda-1-xonali-kvartira-bor-ID4f9XS.html,150 у.е.,150.0,у.е,,,,,4f9XS,25,yunusabad
ЖК Kazakhstan!  Аренда удобной 3х ком квартиры,https://www.olx.uz/d/obyavlenie/zhk-kazakhstan-arenda-udobnoy-3h-kom-kvartiry-ID4d3Ff.html,1 200 у.е. Договорная,1200.0,у.е,,,,,4d3Ff,25,yunusabad
Yunusobod metroga yaqin kvartira arendaga beriladi,https://www.olx.uz/d/obyavlenie/yunusobod-metroga-yaqin-kvartira-arendaga-beriladi-ID4f9VY.html,340 у.е.,340.0,у.е,,,,,4f9VY,25,yunusabad
Yunus Rajabiy metro bekati yaqinida kvartira bor,https://www.olx.uz/d/obyavlenie/yunus-rajabiy-metro-bekati-yaqinida-kvartira-bor-ID4ewzz.html,280 у.е.,280.0,у.е,,,,,4ewzz,25,yunusabad
Аренда Мирабад Алфраганус Фаргона йули,https://www.olx.uz/d/obyavlenie/arenda-mirabad-alfraganus-fargona-yuli-ID4fbiV.html,800 у.е.,800.0,у.е,,,,,4fbiV,25,yunusabad
Уютненькая Квартирка в ЦЕНТРЕ!!! 2/2/5,https://www.olx.uz/d/obyavlenie/uyutnenkaya-kvartirka-v-tsentre-2-2-5-ID35Px0.html,500 у.е. Договорная,500.0,у.е,,,,,35Px0,25,yunusabad
"Uy ijaraga beriladi, Yunusobod Megaplanet",https://www.olx.uz/d/obyavlenie/uy-ijaraga-beriladi-yunusobod-megaplanet-ID43RXI.html,450 у.е. Договорная,450.0,у.е,,,,,43RXI,25,yunusabad
ц5 Минор метро СДАМ 3 комнат ц6 Алайский базар ц2 Киет  ДЛЯ СЕМЬИ,https://www.olx.uz/d/obyavlenie/ts5-minor-metro-sdam-3-komnat-ts6-alayskiy-bazar-ts2-kiet-dlya-semi-ID4eN2m.html,550 у.е. Договорная,550.0,у.е,,,,,4eN2m,25,yunusabad
"Юнусабад 9 квартал, 1 в 2 комнатную Корзинка",https://www.olx.uz/d/obyavlenie/yunusabad-9-kvartal-1-v-2-komnatnuyu-korzinka-ID4edEn.html,350 у.е.,350.0,у.е,,,,,4edEn,25,yunusabad
#RH Юнусобод 15 Баходир остановка,https://www.olx.uz/d/obyavlenie/rh-yunusobod-15-bahodir-ostanovka-ID4f2Qq.html,540 у.е.,540.0,у.е,,,,,4f2Qq,25,yunusabad
Сдаю ЖК «Акай сити» Собственник,https://www.olx.uz/d/obyavlenie/sdayu-zhk-akay-siti-sobstvennik-ID41mXv.html,1 200 у.е.,1200.0,у.е,,,,,41mXv,25,yunusabad
Уй ижарага узок муддатга 1 хонали. Куйлик метрога 5 минут пешком,https://www.olx.uz/d/obyavlenie/uy-izharaga-uzok-muddatga-1-honali-kuylik-metroga-5-minut-peshkom-ID4faGS.html,300 у.е.,300.0,у.е,,,,,4faGS,25,yunusabad
"СДАЕТСЯ В АРЕНДУ!3х комн,83 м2|ул Осиё, ЖК Barocco. ЖЖБ",https://www.olx.uz/d/obyavlenie/sdaetsya-v-arendu-3h-komn-83-m2-ul-osie-zhk-barocco-zhzhb-ID4dZhZ.html,1 300 у.е. Договорная,1300.0,у.е,,,,,4dZhZ,25,yunusabad
Сдаётся 1х комнатная Метро Туркистан Юнусабад 14й квартал,https://www.olx.uz/d/obyavlenie/sdaetsya-1h-komnatnaya-metro-turkistan-yunusabad-14y-kvartal-ID4fajp.html,325 у.е.,325.0,у.е,,,,,4fajp,25,yunusabad
Ц-5 Манумент Мужства б Сдаётся безупречная квартира в новостройке,https://www.olx.uz/d/obyavlenie/ts-5-manument-muzhstva-b-sdaetsya-bezuprechnaya-kvartira-v-novostroyke-ID3Ojbb.html,800 у.е. Договорная,800.0,у.е,,,,,3Ojbb,25,yunusabad
