card_id,area,number_rooms,furniture,condition,date
4cWaj,70,2,1,,2025-12-04
41IVE,65,2,1,Евроремонт,2025-12-04
32TGy,100,3,1,Авторский проект,2025-12-04
3GAW0,90,3,1,Евроремонт,2025-12-04
41ISu,60,2,1,Авторский проект,2025-12-04
3FKVi,75,2,1,Авторский проект,2025-12-04
4csQV,38,1,0,Средний,2025-12-04
4dy8V,100,4,1,Евроремонт,2025-12-04
3FChY,138,3,1,Авторский проект,2025-12-04
3Hnj8,75,2,1,Авторский проект,2025-12-04
4eldf,70,3,1,,2025-12-04
3GTC5,115,3,1,Евроремонт,2025-12-04
4da9R,50,2,1,Евроремонт,2025-12-04
3KrRu,110,2,1,Евроремонт,2025-12-04
3J85N,42,2,1,Авторский проект,2025-12-04
2NERf,100,4,1,Евроремонт,2025-12-04
3svfL,65,2,1,Евроремонт,2025-12-04
3aflB,60,2,1,,2025-12-04
3voYW,105,3,1,,2025-12-04
2YdCp,100,3,1,Евроремонт,2025-12-04
1C5no,45,2,1,,2025-12-04
2VjIe,88,3,1,Евроремонт,2025-12-04
4el7x,100,2,1,Евроремонт,2025-12-04
43bQT,45,2,1,Евроремонт,2025-12-04
2NSNY,64,3,1,Евроремонт,2025-12-04
36Mf4,50,2,1,Евроремонт,2025-12-04
3gZ5Z,75,2,1,Евроремонт,2025-12-04
3yjPI,54,2,1,Средний,2025-12-04
3Vhq3,90,3,1,Авторский проект,2025-12-04
3u3si,150,5,1,Евроремонт,2025-12-04
35SOP,80,2,1,Евроремонт,2025-12-04
40L6U,60,2,1,Евроремонт,2025-12-04
3VmXz,103,3,1,Евроремонт,2025-12-04
3qIdS,70,3,1,Евроремонт,2025-12-04
3XTbD,110,3,1,Евроремонт,2025-12-04
49ZmE,87,3,1,Евроремонт,2025-12-04
3TvQj,55,2,1,Авторский проект,2025-12-04
49Zlw,143,3,1,Евроремонт,2025-12-04
4dxVo,90,3,1,,2025-12-04
47Bez,56,2,1,Авторский проект,2025-12-04
3yvgJ,40,1,1,Евроремонт,2025-12-04
3si2T,65,5,1,Евроремонт,2025-12-04
3WfBK,65,2,1,Авторский проект,2025-12-04
3KQxx,82,2,1,Евроремонт,2025-12-04
4dxS4,175,5,1,Евроремонт,2025-12-04
3zP9x,70,2,1,Авторский проект,2025-12-04
4bsm2,46,2,1,Средний,2025-12-04
4ekXd,65,2,1,,2025-12-04
4ekVO,56,2,1,Евроремонт,2025-12-04
3FjKu,73,2,1,Авторский проект,2025-12-04
3FKeQ,65,2,1,Евроремонт,2025-12-04
3zQV3,90,3,1,Авторский проект,2025-12-04
4e1kA,54,2,1,,2025-12-04
3xiGx,100,3,1,Авторский проект,2025-12-04
4d9Tu,100,3,1,Авторский проект,2025-12-04
3Loo6,58,3,1,Евроремонт,2025-12-04
378Wo,83,3,1,Евроремонт,2025-12-04
3u0GT,96,4,1,Авторский проект,2025-12-04
4ekhq,35,1,1,,2025-12-04
3voFT,40,1,1,,2025-12-04
2aAvA,130,3,1,,2025-12-04
2APk3,74,3,1,Евроремонт,2025-12-04
3Vnaz,65,2,1,Евроремонт,2025-12-04
3pu0Y,50,3,1,Авторский проект,2025-12-04
3G5tY,82,2,1,Авторский проект,2025-12-04
4ekMu,60,2,1,Евроремонт,2025-12-04
2DEZO,120,3,1,,2025-12-04
4dxEs,85,3,1,,2025-12-04
3qhCE,125,3,1,Авторский проект,2025-12-04
4dVag,78,2,1,Евроремонт,2025-12-04
39pf0,75,2,1,Авторский проект,2025-12-04
3eAxM,77,2,1,Авторский проект,2025-12-04
4dV8y,140,4,1,Евроремонт,2025-12-04
3Glac,50,1,1,Евроремонт,2025-12-04
3zUGe,70,2,1,Авторский проект,2025-12-04
3Ztx3,180,4,1,Авторский проект,2025-12-04
3ZVTZ,56,2,1,Авторский проект,2025-12-04
3BBhy,130,3,1,Авторский проект,2025-12-04
3W6gr,94,3,1,Евроремонт,2025-12-04
4ekI1,60,3,1,Евроремонт,2025-12-04
