card_id,area,number_rooms,furniture,condition,date
46Zui,100,3,1,Авторский проект,2025-12-04
37Bng,111,3,1,,2025-12-05
32xvP,70,2,1,Авторский проект,2025-12-05
3qn41,135,3,1,Авторский проект,2025-12-05
3VnIO,140,4,1,Авторский проект,2025-12-05
3Obxd,120,3,1,Евроремонт,2025-12-05
42JHO,50,2,1,Авторский проект,2025-12-05
4bCU9,110,3,1,Авторский проект,2025-12-05
3nKya,124,4,1,Евроремонт,2025-12-05
3FSNy,80,2,1,Авторский проект,2025-12-05
4bU8s,93,3,1,Евроремонт,2025-12-05
4aBQr,106.76,3,1,Евроремонт,2025-12-02
4dWmG,120,2,1,Евроремонт,2025-12-04
45wjF,70,2,1,Авторский проект,2025-12-02
4dbPS,115,3,1,Евроремонт,2025-12-05
453Vc,120,3,1,Авторский проект,2025-12-05
3OoOm,115,3,1,Авторский проект,2025-12-05
3FVOR,115,3,1,Евроремонт,2025-12-05
4eju1,73,3,1,Евроремонт,2025-12-05
4dyno,64,2,1,Евроремонт,2025-12-05
45V26,115,3,1,Авторский проект,2025-12-05
3GIBS,105,3,1,Авторский проект,2025-12-05
33lVq,125,3,1,Авторский проект,2025-12-05
3hRAT,65,2,1,Авторский проект,2025-12-05
429Sl,74,2,1,Авторский проект,2025-12-05
4aN1z,120,3,1,Авторский проект,2025-12-05
453Vc,120,3,1,Авторский проект,2025-12-05
3FUZ3,110,3,1,Евроремонт,2025-12-05
4bYk1,45,1,1,,2025-12-05
4dbIS,47,2,1,Евроремонт,2025-12-05
39pgq,70,2,1,Авторский проект,2025-12-05
4dYcO,56,2,1,Евроремонт,2025-12-05
4emMl,46,2,0,Средний,2025-12-05
44vXp,74,2,0,,2025-12-05
4dYbD,70,3,1,,2025-12-05
40qcR,110,3,1,Евроремонт,2025-12-05
30BLU,130,3,1,Авторский проект,2025-12-05
4aKqy,120,3,1,Авторский проект,2025-12-03
3P4v4,118,3,1,Авторский проект,2025-12-03
4eh6h,60,2,1,Евроремонт,2025-12-04
3TMqr,70,2,1,Евроремонт,2025-12-05
3JZAk,70,2,1,Евроремонт,2025-12-05
33Hbe,50,2,1,Авторский проект,2025-12-05
39HgA,70,2,1,Авторский проект,2025-12-05
41kLE,75,2,1,Евроремонт,2025-12-05
40MGG,60,2,1,Евроремонт,2025-12-05
41kEH,52,2,1,Евроремонт,2025-12-05
40qoX,75,3,1,Евроремонт,2025-12-05
3Uru5,72,3,1,Авторский проект,2025-12-05
4emuk,50,1,1,Евроремонт,2025-12-05
46Kqi,80,2,1,Авторский проект,2025-12-04
4dkV1,125,3,1,Авторский проект,2025-12-05
4ehpI,110,3,1,Авторский проект,2025-12-03
4az5r,80,3,1,Евроремонт,2025-12-05
4dfck,110,3,1,Авторский проект,2025-12-05
4emhZ,65,2,1,,2025-12-05
4emaA,50,2,1,Авторский проект,2025-12-05
4dbot,110,3,1,Авторский проект,2025-12-05
40Tcn,120,4,1,Евроремонт,2025-12-05
45rPp,100,4,0,Евроремонт,2025-12-05
4dyd2,70,3,1,Авторский проект,2025-12-04
4emhJ,42,1,1,Средний,2025-12-04
44qbq,120,3,1,Авторский проект,2025-12-03
3CjU7,72,2,1,Авторский проект,2025-12-03
4dpes,125,3,1,Авторский проект,2025-12-03
4emhb,61,2,1,Евроремонт,2025-12-04
4dmnd,125,3,1,Авторский проект,2025-12-04
4eh6h,60,2,1,Евроремонт,2025-12-04
4emfx,65,2,1,Авторский проект,2025-12-04
4cGlf,45,2,1,Евроремонт,2025-12-04
4dkJv,50,2,1,Авторский проект,2025-12-04
4c8yy,65,2,1,Авторский проект,2025-12-04
4elBf,40,2,0,,2025-12-04
4daXx,150,3,1,Авторский проект,2025-12-04
4daV6,130,3,1,Авторский проект,2025-12-04
3f0Dv,120,3,1,Авторский проект,2025-12-03
4ddhm,125,3,1,Авторский проект,2025-12-02
4eh6h,60,2,1,Евроремонт,2025-12-04
4daXx,150,3,1,Авторский проект,2025-12-04
4daV6,130,3,1,Авторский проект,2025-12-04
4dyQe,110,3,1,,2025-12-04
4daUW,150,3,1,Авторский проект,2025-12-04
3E6EK,100,3,1,Авторский проект,2025-12-04
3IHiS,125,4,1,Авторский проект,2025-12-04
3E6rQ,130,4,1,Авторский проект,2025-12-04
3Eklp,100,3,1,,2025-12-04
3LDvp,70,2,1,Авторский проект,2025-12-04
4daQd,120,3,1,Авторский проект,2025-12-04
4ed3a,90,3,1,Авторский проект,2025-12-05
4c8zn,105,3,1,Авторский проект,2025-12-04
4b4Kl,92,3,1,Авторский проект,2025-12-05
4daNa,120,3,1,Авторский проект,2025-12-04
4daM8,130,3,1,Авторский проект,2025-12-04
4elux,55,2,1,,2025-12-04
45xiw,140,3,1,Евроремонт,2025-12-04
3dCy1,77,2,1,Авторский проект,2025-12-04
44H7J,70,2,1,Авторский проект,2025-12-04
4daIb,60,2,1,Евроремонт,2025-12-04
4elJ6,75,2,1,Средний,2025-12-04
49alJ,58,2,1,Средний,2025-12-04
4daFy,72,3,1,,2025-12-04
4ejFt,60,2,0,,2025-12-04
453Vc,120,3,1,Авторский проект,2025-12-05
4cXKo,72,2,1,Авторский проект,2025-12-04
44pKk,80,2,1,Авторский проект,2025-12-04
3X1or,76,3,1,Евроремонт,2025-12-04
4dyyR,30,2,1,Евроремонт,2025-12-04
4daCt,70,2,1,Авторский проект,2025-12-04
3azWy,110,3,1,Авторский проект,2025-12-04
3N75f,80,3,1,Евроремонт,2025-12-04
4dVZv,64,2,1,Евроремонт,2025-12-04
40aSK,200,2,1,Средний,2025-12-04
4dVXI,45,1,1,Евроремонт,2025-12-04
3EX2V,63,2,1,Авторский проект,2025-12-04
45XuT,115,3,1,Авторский проект,2025-12-03
45V26,115,3,1,Авторский проект,2025-12-05
4bnUo,70,2,1,Авторский проект,2025-12-05
4cXKo,72,2,1,Авторский проект,2025-12-04
3FW3W,95,3,1,Авторский проект,2025-12-04
3ZPhY,50,2,1,Авторский проект,2025-12-04
3IA5p,115,3,1,Евроремонт,2025-12-04
49oqm,59,3,1,Евроремонт,2025-12-04
4elq3,60,2,1,Евроремонт,2025-12-04
3KPdw,55,3,1,Евроремонт,2025-12-04
4ce9O,300,7,1,Средний,2025-12-04
4dKB3,55,2,1,Средний,2025-12-04
3appB,75,2,1,Авторский проект,2025-12-04
4dWmG,120,2,1,Евроремонт,2025-12-04
450Om,75,2,1,Авторский проект,2025-12-05
44DEN,76,2,1,Авторский проект,2025-12-03
3xspP,45,1,1,Авторский проект,2025-12-04
3GVyi,67,2,1,Евроремонт,2025-12-04
3vSQz,70,2,1,Авторский проект,2025-12-04
3AeIy,100,3,1,Авторский проект,2025-12-04
3T1u5,55,2,1,Авторский проект,2025-12-04
45dEV,85,3,1,Авторский проект,2025-12-04
4eljY,68,3,1,Евроремонт,2025-12-04
4ekfe,85,3,1,,2025-12-04
4dyaM,78,3,1,Евроремонт,2025-12-04
4elgt,59,2,1,Евроремонт,2025-12-04
44S8I,4 000,8,0,Евроремонт,2025-11-21
3nYke,125,4,1,Авторский проект,2025-12-05
44hTR,65,2,1,Авторский проект,2025-12-04
3G8H8,115,3,1,Авторский проект,2025-12-04
4elfr,66,3,1,Евроремонт,2025-12-04
49Ipy,58,2,1,Авторский проект,2025-12-04
4elem,70,2,1,Авторский проект,2025-12-04
4eled,118,3,1,Евроремонт,2025-12-04
45Tny,45,1,1,Евроремонт,2025-12-04
4e0fS,80,3,1,Евроремонт,2025-12-04
