card_id,area,number_rooms,furniture,condition,date
3qEDT,100.0,3,1,Авторский проект,2025-12-03
42KqD,140.0,4,1,Авторский проект,2025-12-03
45VzP,64.0,2,1,Евроремонт,2025-12-05
4emSR,50.0,2,1,Авторский проект,2025-12-05
4dA67,65.0,2,1,Евроремонт,2025-12-05
4enhJ,55.0,2,1,Средний,2025-12-05
4dYFE,132.0,3,1,,2025-12-05
3OOIq,118.0,3,1,Авторский проект,2025-12-05
31vmn,70.0,2,1,Евроремонт,2025-12-05
3XynG,70.0,26,1,Евроремонт,2025-12-05
4dcbF,76.0,3,1,Евроремонт,2025-12-05
47883,90.0,3,1,Евроремонт,2025-12-05
4dE5a,75.0,3,1,Евроремонт,2025-12-04
44jLc,180.0,4,1,Авторский проект,2025-12-04
3aYpL,140.0,4,1,Авторский проект,2025-12-03
3W8oR,130.0,3,1,Евроремонт,2025-12-05
3JkZ3,180.0,4,1,Евроремонт,2025-12-05
4dYEi,80.0,3,1,,2025-12-05
4enfE,72.0,3,1,Евроремонт,2025-12-05
4dA3k,22.0,1,1,Авторский проект,2025-12-05
4dA0X,41.0,1,1,Авторский проект,2025-12-05
3nEp1,75.0,3,1,,2025-12-05
3vTy7,200.0,4,1,,2025-12-05
2XTgN,65.0,2,1,Евроремонт,2025-12-05
3b0GE,165.0,4,1,Авторский проект,2025-12-05
4cTfP,150.0,4,1,Авторский проект,2025-12-05
4bZF3,180.0,4,1,Авторский проект,2025-12-03
3JBmM,105.0,3,1,Авторский проект,2025-12-03
3Rp02,65.0,2,1,Авторский проект,2025-12-05
4dYyF,65.0,2,1,Авторский проект,2025-12-05
39cXB,95.0,3,1,,2025-12-05
3IKBS,85.0,3,1,Евроремонт,2025-12-05
3VbH3,45.0,2,1,Авторский проект,2025-12-05
1F8YI,100.0,4,1,Евроремонт,2025-12-05
3VbzZ,95.0,3,1,Авторский проект,2025-12-05
1WXqB,100.0,2,1,,2025-12-05
2mHRD,160.0,4,1,Евроремонт,2025-12-05
3EbC1,120.0,3,1,Евроремонт,2025-12-05
44DO2,70.0,2,1,Авторский проект,2025-12-05
4ehOv,60.0,2,1,Средний,2025-12-03
3dug1,165.0,4,1,Авторский проект,2025-12-05
3Vbvf,120.0,3,1,Авторский проект,2025-12-05
1O2zz,80.0,2,1,,2025-12-05
1Gp3r,90.0,3,1,Евроремонт,2025-12-05
4dc3X,35.0,1,1,Евроремонт,2025-12-05
3dEeW,125.0,3,1,Авторский проект,2025-12-05
25NG2,150.0,3,1,,2025-12-05
3hWWw,115.0,3,1,Авторский проект,2025-12-05
4cDO1,56.0,2,1,Авторский проект,2025-12-05
45Vn5,30.0,1,1,Евроремонт,2025-12-05
4dYvL,40.0,2,1,Авторский проект,2025-12-05
4d7jU,42.0,1,1,Евроремонт,2025-12-03
4enQT,125.0,3,1,,2025-12-05
3zSah,138.0,4,1,Авторский проект,2025-12-05
4dc32,35.0,1,1,Авторский проект,2025-12-05
3pZ23,140.0,3,1,Авторский проект,2025-12-05
4dvix,210.0,4,1,Авторский проект,2025-12-05
3dug1,165.0,4,1,Авторский проект,2025-12-05
42NGX,110.0,3,1,Авторский проект,2025-12-05
